Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2304588,16-May-22,Tennessee,Kingston,662 Buck Creek Rd,2,0,N/A,35.834843,-84.455628,1,rooftop,662,Buck Creek Rd,,,Kingston,TN,Roane County,37763,US,Statewide TN
2303767,16-May-22,Missouri,Saint Louis,S Grand Blvd and Meramec St,1,0,N/A,38.580852,-90.243583,0.95,intersection,,Meramec St,,,Saint Louis,MO,St. Louis City,63118,US,TIGER/Line® dataset from the US Census Bureau
2305064,16-May-22,Missouri,Joplin,W 5th St and Connor Ave,1,1,N/A,37.086938,-94.522646,1,intersection,,Connor Ave,,,Joplin,MO,Jasper County,64801,US,TIGER/Line® dataset from the US Census Bureau
2304047,16-May-22,Mississippi,Vauden,N/A,1,0,N/A,33.329023,-89.751563,1,place,,,,,Vaiden,MS,Carroll County,39176,US,TIGER/Line® dataset from the US Census Bureau
2303523,16-May-22,California,San Jose,400 block of S 10th St,1,1,N/A,37.346608,-121.909871,0.5,place,,,,,San Jose,CA,Santa Clara County,95110,US,TIGER/Line® dataset from the US Census Bureau
2304023,16-May-22,North Carolina,Gastonia,600 block of Westwood Cir,1,1,N/A,35.209528,-81.232151,0.43,nearest_rooftop_match,515,Sara Ct,,,Gastonia,NC,Gaston County,28052,US,NC Geographic Information Coordinating Council
2303999,16-May-22,Pennsylvania,Philadelphia,2600 block of Jackson St,1,0,N/A,41.807883,-75.607728,0.5,place,,,,,Jackson,PA,Susquehanna County,18825,US,TIGER/Line® dataset from the US Census Bureau
2304370,16-May-22,Virginia,Hopewell,Winston Churchill Dr,1,0,N/A,37.284982,-77.298849,1,street_center,,Winston Churchill Dr,,,Hopewell,VA,Hopewell City,23860,US,TIGER/Line® dataset from the US Census Bureau
2303617,16-May-22,Kentucky,Lexington,6000 block of Athens Walnut Hill Pike,1,0,N/A,38.016674,-84.486043,0.5,place,,,,,Lexington,KY,Fayette County,40502,US,TIGER/Line® dataset from the US Census Bureau
2303955,16-May-22,Utah,Salt Lake City,1700 N Carvallo Dr,1,0,N/A,40.756095,-111.900719,0.5,place,,,,,Salt Lake City,UT,Salt Lake County,84101,US,TIGER/Line® dataset from the US Census Bureau
2305075,16-May-22,Kentucky,Louisville,3000 block of Northwestern Pkwy,1,0,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau
2303895,16-May-22,Illinois,Chicago,7000 block of S Maplewood Ave,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2303867,16-May-22,California,San Diego,4200 block of 35th St,1,0,N/A,32.724103,-117.170912,0.5,place,,,,,San Diego,CA,San Diego County,92101,US,TIGER/Line® dataset from the US Census Bureau
2303627,16-May-22,North Carolina,Fayetteville,5700 block of Aftonshire Dr,3,0,N/A,35.108796,-78.939016,0.66,nearest_rooftop_match,5722,Taurus Way,,,Fayetteville,NC,Cumberland County,28311,US,Cumberland
2304461,16-May-22,Texas,Arlington,2600 block of Alexis Ave,1,0,N/A,32.756346,-97.062912,0.6,range_interpolation,2600,Ave E E,,,Arlington,TX,Tarrant County,76011,US,TIGER/Line® dataset from the US Census Bureau
2303561,16-May-22,Georgia,Loganville,Lakeside Ct,2,0,N/A,33.840202,-83.924796,1,street_center,,Lakeside Ct,,,Loganville,GA,Gwinnett County,30052,US,TIGER/Line® dataset from the US Census Bureau
2304753,16-May-22,Georgia,Macon,Ibex St and Chappell St,1,1,N/A,32.815205,-83.641951,0.86,intersection,,Chappell St,,,Macon,GA,Bibb County,31206,US,TIGER/Line® dataset from the US Census Bureau
2304468,16-May-22,Indiana,Palmyra,12000 block of IN-135,2,1,N/A,38.380353,-86.105954,0.5,place,,,,,Palmyra,IN,Harrison County,47164,US,TIGER/Line® dataset from the US Census Bureau
2304768,16-May-22,Texas,Austin,4000 block of Lower Dr,1,0,N/A,30.346055,-97.768918,0.8,rooftop,4000,Dry Creek Dr,,,Austin,TX,Travis County,78731,US,Capcog
2304797,16-May-22,Washington,Vancouver,6811 NE 124th Ave,1,0,N/A,45.672753,-122.543618,1,rooftop,6811,NE 124th Ave,,,Vancouver,WA,Clark County,98682,US,Clark
2303515,16-May-22,Wisconsin,Blue Mounds,10840 Blue Mountain Ave,1,0,N/A,43.016121,-89.820491,1,rooftop,10840,Blue Mountain Ave,,,Blue Mounds,WI,Dane County,53517,US,Dane
2304713,16-May-22,Connecticut,New Haven,E Ramsdell St and S Genesee St,1,0,N/A,41.334071,-72.972297,0.55,intersection,,E Ramsdell St,,,New Haven,CT,New Haven County,6515,US,TIGER/Line® dataset from the US Census Bureau
2305513,16-May-22,Georgia,Smyrna,1600 block of Roswell St,1,0,N/A,34.055198,-84.370475,0.5,place,,,,,Roswell,GA,Fulton County,30075,US,TIGER/Line® dataset from the US Census Bureau
2303613,16-May-22,Ohio,Columbus,OH-104 and Haul Rd,1,0,N/A,40.100924,-83.013402,0.5,place,,,,,Columbus,OH,Franklin County,43085,US,TIGER/Line® dataset from the US Census Bureau
2304427,16-May-22,California,Bakersfield,1400 block of N Chester Ave,1,0,N/A,40.30159,-121.23395,0.5,place,,,,,Chester,CA,Plumas County,96020,US,TIGER/Line® dataset from the US Census Bureau
2303972,16-May-22,Illinois,Chicago,140 E Huron St,2,0,N/A,41.895165,-87.623718,1,rooftop,140,E Huron St,,,Chicago,IL,Cook County,60611,US,City of Chicago
2303948,16-May-22,Texas,San Antonio,2000 block of Alston St,1,0,N/A,29.468413,-98.528889,0.5,place,,,,,San Antonio,TX,Bexar County,78201,US,TIGER/Line® dataset from the US Census Bureau
2304577,16-May-22,California,San Diego,3400 block of Lowell St,2,0,N/A,32.724103,-117.170912,0.5,place,,,,,San Diego,CA,San Diego County,92101,US,TIGER/Line® dataset from the US Census Bureau
2304173,16-May-22,Iowa,Ankeny,NE 5th St and NE Delaware Ave,1,0,N/A,41.735799,-93.58206,0.92,intersection,,NE 5th St,,,Ankeny,IA,Polk County,50021,US,TIGER/Line® dataset from the US Census Bureau
2305368,16-May-22,Ohio,Dayton,2900 block of W Third St,1,0,N/A,39.750471,-84.268593,0.5,place,,,,,Dayton,OH,Montgomery County,45401,US,TIGER/Line® dataset from the US Census Bureau
2303670,16-May-22,New York,Bronx,995 Westchester Ave,1,0,N/A,40.823718,-73.894088,1,rooftop,995,Westchester Ave,,,Bronx,NY,Bronx County,10459,US,City of New York
2304561,16-May-22,Texas,Houston,2431 Farm to Market 1960 Rd W,1,0,N/A,30.003877,-95.465196,1,rooftop,2431,Farm To Market Rd 1960th Rd W,,,Houston,TX,Harris County,77090,US,Greater Houston
2304627,16-May-22,Ohio,Columbus,Dove Ave and E 109th St,1,1,N/A,39.99787,-82.9507,0.95,street_center,,Dove Dr,,,Columbus,OH,Franklin County,43219,US,TIGER/Line® dataset from the US Census Bureau
2304346,16-May-22,Louisiana,Shreveport,3100 block of Regent St,1,0,N/A,32.498202,-93.750228,0.5,place,,,,,Shreveport,LA,Caddo Parish,71101,US,TIGER/Line® dataset from the US Census Bureau
2304486,16-May-22,Florida,South Bay,800 block of Palm Beach Rd,1,0,N/A,26.66396,-80.71617,0.5,place,,,,,South Bay,FL,Palm Beach County,33493,US,TIGER/Line® dataset from the US Census Bureau
2304481,16-May-22,Florida,Vero Beach,700 block of Fifth Place SW,1,0,N/A,27.638005,-80.40294,0.5,place,,,,,Vero Beach,FL,Indian River County,32960,US,TIGER/Line® dataset from the US Census Bureau
2304457,16-May-22,Pennsylvania,Philadelphia,1400 block of W Cumberland St,1,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2304903,16-May-22,Illinois,Chicago,5100 block of S Elizabeth St,1,0,N/A,42.309263,-90.181064,0.5,place,,,,,Elizabeth,IL,Jo Daviess County,61028,US,TIGER/Line® dataset from the US Census Bureau
2304176,16-May-22,Florida,Pensacola,150 Tiger Lily Dr,2,0,N/A,30.37003,-87.35742,1,rooftop,150,Tiger Lily Dr,,,Pensacola,FL,Escambia County,32506,US,Statewide2
2307108,16-May-22,Oregon,Klamath Falls,Commercial St and 7th St,1,0,N/A,42.222439,-121.776704,0.79,intersection,,Commercial St,,,Klamath Falls,OR,Klamath County,97601,US,TIGER/Line® dataset from the US Census Bureau
2305295,16-May-22,Nevada,North Las Vegas,2600 block of E Deer Springs Way,1,1,N/A,36.211456,-115.124148,0.5,place,,,,,North Las Vegas,NV,Clark County,89030,US,TIGER/Line® dataset from the US Census Bureau
2303913,16-May-22,Virginia,Norfolk,800 block of Fremont St,1,0,N/A,36.895911,-76.208521,0.5,place,,,,,Norfolk,VA,Norfolk City,23501,US,TIGER/Line® dataset from the US Census Bureau
2304324,16-May-22,Virginia,Richmond,2101 Creighton Rd,1,0,N/A,37.544532,-77.398688,1,rooftop,2101,Creighton Rd,,,Richmond,VA,Richmond City,23223,US,City of Richmond
2305244,16-May-22,Arizona,Prescott,Williamson Valley Rd and Iron Springs Rd,1,0,N/A,34.570475,-112.500076,0.93,intersection,,Iron Springs Rd,,,Prescott,AZ,Yavapai County,86305,US,TIGER/Line® dataset from the US Census Bureau
2304301,16-May-22,Mississippi,Jackson,N West St,1,0,N/A,32.289656,-90.184201,0.5,place,,,,,Jackson,MS,Hinds County,39201,US,TIGER/Line® dataset from the US Census Bureau
2303484,16-May-22,Louisiana,New Orleans,2000 block of Poland Ave,1,0,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2303945,16-May-22,Kentucky,Benton,202 W 5th St,2,0,N/A,36.866265,-88.358325,1,range_interpolation,202,W 5th St,,,Benton,KY,Marshall County,42025,US,TIGER/Line® dataset from the US Census Bureau
2305217,16-May-22,Kansas,Coffeyville,1301 W. 7th St,1,0,N/A,37.037286,-95.636253,1,rooftop,1301,W 7th St,,,Coffeyville,KS,Montgomery County,67337,US,Statewide KS
2306099,16-May-22,Alabama,Millport,Steedley Rd,1,0,N/A,33.630665,-88.077015,1,street_center,,Steedley Rd,,,Millport,AL,Lamar County,35576,US,TIGER/Line® dataset from the US Census Bureau
2307007,16-May-22,Texas,Freer,600 block of S Main St,1,0,N/A,27.899181,-98.614928,0.5,place,,,,,Freer,TX,Duval County,78357,US,TIGER/Line® dataset from the US Census Bureau
2305275,16-May-22,Alabama,Birmingham,1228 Tuscaloosa Ave,1,0,N/A,33.494055,-86.852431,1,range_interpolation,1228,Tuscaloosa Ave,,,Birmingham,AL,Jefferson County,35211,US,TIGER/Line® dataset from the US Census Bureau
2302489,15-May-22,Wisconsin,Milwaukee,1412 N 17th St,1,0,N/A,43.04929,-87.932939,1,rooftop,1412,N 17th St,,,Milwaukee,WI,Milwaukee County,53205,US,City of Milwaukee
2303164,15-May-22,Indiana,Indianapolis,6445 W Washington St,1,0,N/A,39.743705,-86.273546,1,rooftop,6445,W Washington St,,,Indianapolis,IN,Marion County,46241,US,Statewide IN
2302876,15-May-22,Illinois,Rockford,1400 block of Seminary St,1,2,N/A,42.33342,-89.157198,0.5,place,,,,,Rockford,IL,Winnebago County,61101,US,TIGER/Line® dataset from the US Census Bureau
2302847,15-May-22,California,Laguna Woods,24301 El Toro Rd,1,5,N/A,33.609654,-117.733372,0.9,rooftop,24301,El Toro Rd,,,Laguna Woods,CA,Orange County,92637,US,Orange
2304113,15-May-22,Virginia,Triangle,3600 block of Tavern Way,1,0,N/A,38.559717,-77.322372,0.9,range_interpolation,3600,Tavern Way,,,Triangle,VA,Prince William County,22172,US,TIGER/Line® dataset from the US Census Bureau
2303683,15-May-22,New York,New York (Manhattan),327 E 3rd St,1,0,N/A,40.720863,-73.978441,1,rooftop,327,E 3rd St,,,New York,NY,New York County,10009,US,City of New York
2303861,15-May-22,Missouri,Saint Louis,Roosevelt Pl and Goodfellow Blvd,1,1,N/A,38.679099,-90.274608,1,intersection,,Goodfellow Blvd,,,Saint Louis,MO,St. Louis City,63120,US,TIGER/Line® dataset from the US Census Bureau
2304078,15-May-22,Virginia,Woodbridge,13600 block of Marys Way,2,0,N/A,37.887621,-75.662907,0.5,place,,,,,Mears,VA,Accomack County,23409,US,TIGER/Line® dataset from the US Census Bureau
2303312,15-May-22,Virginia,Blairs,543 Deerwood Dr,1,0,N/A,36.705121,-79.38517,1,rooftop,543,Deerwood Dr,,,Blairs,VA,Pittsylvania County,24527,US,Virginia Geographic Information Network (VGIN)
2304008,15-May-22,North Carolina,Charlotte,900 block of N Wendover Rd,1,0,N/A,35.190664,-80.7971,0.8,range_interpolation,900,N Wendover Rd,,,Charlotte,NC,Mecklenburg County,28211,US,TIGER/Line® dataset from the US Census Bureau
2303220,15-May-22,Kentucky,Louisville (Shively),2107 Appleton Ln,1,1,N/A,38.204093,-85.809831,1,rooftop,2107,Appleton Ln,,,Louisville,KY,Jefferson County,40216,US,"Metro Louisville,  LOJIC partners"
2302818,15-May-22,Ohio,Toledo,2200 block of Isherwood St,1,0,N/A,41.720684,-83.569359,0.5,place,,,,,Toledo,OH,Lucas County,43601,US,TIGER/Line® dataset from the US Census Bureau
2303850,15-May-22,California,Stockton,Knickerbocker Dr and West Ln,1,0,N/A,38.024224,-121.294911,1,intersection,,Knickerbocker Dr,,,Stockton,CA,San Joaquin County,95210,US,TIGER/Line® dataset from the US Census Bureau
2305805,15-May-22,California,Richmond,2300 block of Lancaster Dr,1,0,N/A,37.904971,-122.022531,0.7,rooftop,2300,Deer Valley Ln,,,Walnut Creek,CA,Contra Costa County,94598,US,Contra Costa
2302928,15-May-22,Oklahoma,Tulsa,2314 E Admiral Blvd,1,0,N/A,36.159686,-95.959299,1,range_interpolation,2314,E Admiral Blvd,,,Tulsa,OK,Tulsa County,74110,US,TIGER/Line® dataset from the US Census Bureau
2302725,15-May-22,Michigan,Grand Rapids,800 block of MLK Jr St SE,1,0,N/A,42.784253,-86.021537,0.62,nearest_rooftop_match,840,Black River Dr,,,Holland,MI,Ottawa County,49424,US,Ottawa
2303838,15-May-22,Texas,Grand Prairie,100 block of Goerte Dr,1,0,N/A,32.776671,-97.009389,0.5,place,,,,,Grand Prairie,TX,Dallas County,75050,US,TIGER/Line® dataset from the US Census Bureau
2302721,15-May-22,Texas,Dallas,3535 Munger Ave,1,1,N/A,32.800025,-96.789214,1,rooftop,3535,Munger Ave,,,Dallas,TX,Dallas County,75204,US,Dallas
2304384,15-May-22,New Jersey,Irvington,Nesbit Terrace and Prospect Ave,1,0,N/A,40.719721,-74.242275,1,intersection,,Nesbit Ter,,,Irvington,NJ,Essex County,7111,US,TIGER/Line® dataset from the US Census Bureau
2303871,15-May-22,Illinois,North Chicago,1015 10th St,1,0,N/A,42.341089,-87.844567,1,rooftop,1015,10th St,,,North Chicago,IL,Lake County,60064,US,Lake
2303708,15-May-22,Tennessee,Cleveland,Old Parksville Rd,1,0,N/A,35.15181,-84.796296,1,street_center,,Old Parksville Rd,,,Cleveland,TN,Bradley County,37323,US,TIGER/Line® dataset from the US Census Bureau
2304813,15-May-22,Washington,Yakima,900 block of LaSalle St,1,0,N/A,46.722625,-120.406039,0.5,place,,,,,Yakima,WA,Yakima County,98901,US,TIGER/Line® dataset from the US Census Bureau
2302843,15-May-22,Maryland,Baltimore,1700 block of E Lafayette Ave,1,0,N/A,39.458511,-76.708457,0.79,nearest_rooftop_match,1692,Bullock Cir,,,Owings Mills,MD,Baltimore County,21117,US,Baltimore
2303726,15-May-22,Mississippi,Meridian,73 B Pl,1,0,N/A,32.411381,-88.673515,0.7,street_center,,B Pl,,,Meridian,MS,Lauderdale County,39305,US,TIGER/Line® dataset from the US Census Bureau
2303205,15-May-22,New York,Bronx,Dawson St and Rogers Pl,1,1,N/A,40.819503,-73.897887,0.84,intersection,,Dawson St,,,Bronx,NY,Bronx County,10459,US,TIGER/Line® dataset from the US Census Bureau
2303658,15-May-22,Michigan,Trenton (Brownstown Township),19999 Dix-Toledo Rd,1,0,N/A,42.158769,-83.248333,1,rooftop,19999,Dix-Toledo Rd,,,Trenton,MI,Wayne County,48183,US,Semcog
2302740,15-May-22,Texas,Houston,8729 Airline Dr,2,3,N/A,29.884672,-95.392145,1,range_interpolation,8729,Airline Dr,,,Houston,TX,Harris County,77037,US,TIGER/Line® dataset from the US Census Bureau
2303624,15-May-22,Arizona,Phoenix,817 W Thomas Rd,2,0,N/A,33.480068,-112.084964,1,rooftop,817,W Thomas Rd,,,Phoenix,AZ,Maricopa County,85013,US,Maricopa
2303564,15-May-22,Georgia,Atlanta,1752 Campbellton Rd SW,1,0,N/A,33.711043,-84.445144,1,rooftop,1752,Campbellton Rd SW,,,Atlanta,GA,Fulton County,30311,US,City of Atlanta
2303432,15-May-22,Florida,Fort Lauderdale (Lauderhill),5900 block of NW 23rd St,1,0,N/A,26.121323,-80.127909,0.5,place,,,,,Fort Lauderdale,FL,Broward County,33301,US,TIGER/Line® dataset from the US Census Bureau
2305389,15-May-22,Ohio,Youngstown,Shirley Rd and Homewood Ave,1,0,N/A,41.074805,-80.625335,0.99,intersection,,Homewood Ave,,,Youngstown,OH,Mahoning County,44502,US,TIGER/Line® dataset from the US Census Bureau
2303357,15-May-22,Maryland,Upper Marlboro (Glenarden),3200 block of Reed St,1,0,N/A,38.816171,-76.786093,0.5,place,,,,,Upper Marlboro,MD,Prince George's County,20772,US,TIGER/Line® dataset from the US Census Bureau
2302652,15-May-22,Wisconsin,Racine,1330 Washington Ave,1,1,N/A,42.716153,-87.796702,1,rooftop,1330,Washington Ave,,,Racine,WI,Racine County,53403,US,Statewide WI
2303496,15-May-22,California,Los Angeles,10929 Compton Ave,1,0,N/A,33.935952,-118.246483,1,rooftop,10929,Compton Ave,,,Los Angeles,CA,Los Angeles County,90059,US,Los Angeles
2303506,15-May-22,Texas,La Marque,400 block of Beech St,2,1,N/A,29.374626,-94.998361,0.5,place,,,,,La Marque,TX,Galveston County,77568,US,TIGER/Line® dataset from the US Census Bureau
2303087,15-May-22,New Mexico,Albuquerque,General Patch St NE and Chico Rd NE,1,0,N/A,35.07625,-106.543378,1,intersection,,Chico Rd NE,,,Albuquerque,NM,Bernalillo County,87123,US,TIGER/Line® dataset from the US Census Bureau
2305352,15-May-22,Florida,Deland,300 E New York Ave,1,0,N/A,29.027795,-81.298902,0.9,rooftop,300,E New York Ave,,,Deland,FL,Volusia County,32724,US,Volusia
2303119,15-May-22,Indiana,Auburn,1600 block of IN-8,2,0,N/A,41.36623,-85.116897,1,range_interpolation,1600,State Rd 8,,,Auburn,IN,Dekalb County,46706,US,TIGER/Line® dataset from the US Census Bureau
2304504,15-May-22,Florida,Immokalee,Thorpe Rd,1,0,N/A,26.479919,-81.272533,1,street_center,,Thorpe Rd,,,Immokalee,FL,Collier County,34142,US,TIGER/Line® dataset from the US Census Bureau
2303425,15-May-22,Florida,Jacksonville,300 block of W Forsyth St,1,0,N/A,30.036578,-82.191404,0.54,nearest_rooftop_match,219,St NW,,,Starke,FL,Bradford County,32091,US,Loveland
2303474,15-May-22,Colorado,Commerce City,1800 block of Jasper St,1,0,N/A,39.869835,-104.771527,0.5,place,,,,,Commerce City,CO,Adams County,80022,US,TIGER/Line® dataset from the US Census Bureau
2302573,15-May-22,Florida,Jacksonville,3600 Kirkpatrick Cir,1,0,N/A,30.26859,-81.76952,1,rooftop,3600,Kirkpatrick Cir,,,Jacksonville,FL,Duval County,32210,US,Statewide2
2304170,15-May-22,Pennsylvania,New Castle,Bonzo St,1,0,N/A,40.982999,-80.326892,1,street_center,,Bonzo St,,,New Castle,PA,Lawrence County,16101,US,TIGER/Line® dataset from the US Census Bureau
2305258,15-May-22,New Mexico,Malaga,Longhorn Rd,1,0,N/A,32.18132,-104.066791,0.5,place,,,,,Malaga,NM,Eddy County,88263,US,TIGER/Line® dataset from the US Census Bureau
2303337,15-May-22,Texas,Amarillo,1003 N Fillmore St,1,4,N/A,35.224365,-101.832021,1,rooftop,1003,N Fillmore St,,,Amarillo,TX,Potter County,79107,US,City of Amarillo
2303306,15-May-22,Connecticut,Hartford,Washington St and New Britain Ave,1,1,N/A,41.747348,-72.683313,1,intersection,,New Britain Ave,,,Hartford,CT,Hartford County,6106,US,TIGER/Line® dataset from the US Census Bureau
2303330,15-May-22,Idaho,New Plymouth,550 Ada Rd,2,0,N/A,43.977558,-116.824683,1,range_interpolation,550,Ada Rd,,,New Plymouth,ID,Payette County,83655,US,TIGER/Line® dataset from the US Census Bureau
2303296,15-May-22,Tennessee,Memphis,500 block of W Levi Rd,1,0,N/A,35.050667,-89.847782,0.5,place,,,,,Memphis,TN,Shelby County,38101,US,TIGER/Line® dataset from the US Census Bureau
2303237,15-May-22,Tennessee,Nashville,Wallace Rd,1,0,N/A,36.079561,-86.712959,1,street_center,,Wallace Rd,,,Nashville,TN,Davidson County,37211,US,TIGER/Line® dataset from the US Census Bureau
2303257,15-May-22,Louisiana,New Orleans,5700 block of Crowder Blvd,1,0,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2302665,15-May-22,Wisconsin,Milwaukee,1913 W Lincoln Ave,1,0,N/A,43.002747,-87.937559,1,rooftop,1913,W Lincoln Ave,,,Milwaukee,WI,Milwaukee County,53215,US,City of Milwaukee
2303494,15-May-22,Louisiana,New Orleans,Gravier St and S Roman St,1,0,N/A,29.956422,-90.08223,1,intersection,,Gravier St,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2302894,15-May-22,Missouri,Saint Louis,9000 block of Riverview Dr,1,0,N/A,38.725476,-90.321919,0.54,nearest_rooftop_match,8922,Dora Ave,,,Saint Louis,MO,St. Louis County,63134,US,St Louis
2303196,15-May-22,Virginia,Suffolk,100 block of Nancy Dr,1,0,N/A,36.710164,-76.590682,0.9,range_interpolation,100,Nancy Dr,,,Suffolk,VA,Suffolk City,23434,US,TIGER/Line® dataset from the US Census Bureau
2306923,14-May-22,New Jersey,Neptune,Hillview Dr and Edgemere Rd,1,0,N/A,40.215252,-74.07193,1,intersection,,Edgemere Rd,,,Neptune,NJ,Monmouth County,7753,US,TIGER/Line® dataset from the US Census Bureau
2301970,14-May-22,Virginia,Hampton,1 Howmet Dr,1,0,N/A,37.015055,-76.39457,1,rooftop,1,Howmet Dr,,,Hampton,VA,Hampton City,23661,US,Virginia Geographic Information Network (VGIN)
2302650,14-May-22,Wisconsin,Milwaukee,1131 W Rogers St,1,0,N/A,43.008076,-87.926695,1,rooftop,1131,W Rogers St,,,Milwaukee,WI,Milwaukee County,53204,US,City of Milwaukee
2304195,14-May-22,Iowa,Mason City,15 S Federal Ave,1,0,N/A,43.151243,-93.200903,1,rooftop,15,S Federal Ave,,,Mason City,IA,Cerro Gordo County,50401,US,Cerro Gordo
